SerialNo,DeviceName,Position_Date,Lat,Lon,Heading,Speed,Location,Description,Elevation
"8881004443","8881004443","5/9/2021 5:22:40 PM","38.4584723999103","-122.674789283673","67 (NE)","24","CA-12 Santa Rosa CA","Position","171"
"8881004443","8881004443","5/9/2021 5:22:51 PM","38.4593043496211","-122.673128333688","45 (NE)","40","4605 Sonoma Hwy Santa Rosa CA","Position","194"
"8881004443","8881004443","5/9/2021 5:23:00 PM","38.460490000248","-122.671514416734","48 (NE)","61","Sonoma Hwy Santa Rosa CA","Position","203"
"8881004443","8881004443","5/9/2021 5:23:10 PM","38.4619698166847","-122.669416082899","47 (NE)","31","Sonoma Hwy Santa Rosa CA","Position","226"
"8881004443","8881004443","5/9/2021 5:23:16 PM","38.4621897498767","-122.669110349814","49 (NE)","0","Acacia Ln Santa Rosa CA","Position","226"
"8881004443","8881004443","5/9/2021 5:23:30 PM","38.4624512503544","-122.668678149581","49 (NE)","36","4736 Sonoma Hwy Santa Rosa CA","Position","233"
"8881004443","8881004443","5/9/2021 5:23:40 PM","38.4633703162273","-122.666580166668","68 (E)","43","Sonoma Hwy Santa Rosa CA","Position","240"
"8881004443","8881004443","5/9/2021 5:23:51 PM","38.463758033514","-122.665109583363","74 (E)","3","Sonoma Hwy Santa Rosa CA","Position","240"
"8881004443","8881004443","5/9/2021 5:24:01 PM","38.464042916894","-122.66393050005","75 (E)","47","Sonoma Hwy Santa Rosa CA","Position","240"
"8881004443","8881004443","5/9/2021 5:24:11 PM","38.4646314998468","-122.661304750045","73 (E)","57","CA-12 Santa Rosa CA","Position","236"
"8881004443","8881004443","5/9/2021 5:24:21 PM","38.4650170167287","-122.658646266659","91 (E)","55","Sonoma Hwy Santa Rosa CA","Position","253"
"8881004443","8881004443","5/9/2021 5:24:30 PM","38.4649503171444","-122.655951199929","93 (E)","53","Sonoma Hwy Santa Rosa CA","Position","259"
"8881004443","8881004443","5/9/2021 5:25:11 PM","38.464863049984","-122.653479033709","95 (E)","9","Sonoma Hwy Santa Rosa CA","Position","246"
"8881004443","8881004443","5/9/2021 5:25:21 PM","38.46479845047","-122.651492883762","92 (E)","53","5000 Melita Rd Santa Rosa CA","Position","246"
"8881004443","8881004443","5/9/2021 5:25:31 PM","38.4641491830349","-122.648671849941","110 (E)","60","Sonoma Hwy Santa Rosa CA","Position","262"
"8881004443","8881004443","5/9/2021 5:25:41 PM","38.4632462829351","-122.645866633455","115 (SE)","60","Sonoma Hwy Santa Rosa CA","Position","266"
"8881004443","8881004443","5/9/2021 5:25:51 PM","38.4622290333112","-122.643090816836","115 (SE)","56","5698 Queen Anne Santa Rosa CA","Position","289"
"8881004443","8881004443","5/9/2021 5:26:01 PM","38.460983000199","-122.640434933702","125 (SE)","62","Sonoma Hwy Santa Rosa CA","Position","279"
"8881004443","8881004443","5/9/2021 5:26:11 PM","38.4595274329185","-122.637800250451","125 (SE)","61","Sonoma Hwy Santa Rosa CA","Position","282"
"8881004443","8881004443","5/9/2021 5:26:21 PM","38.4582602833708","-122.635100016991","114 (SE)","63","5788 Sonoma Hwy Santa Rosa CA","Position","308"
"8881004443","8881004443","5/9/2021 5:26:31 PM","38.4576968997717","-122.632058866695","107 (E)","58","Sonoma Hwy Santa Rosa CA","Position","312"
"8881004443","8881004443","5/9/2021 5:26:41 PM","38.4565926000476","-122.62937470004","121 (SE)","52","Sonoma Hwy Santa Rosa CA","Position","302"
"8881004443","8881004443","5/9/2021 5:26:51 PM","38.4553576832016","-122.626738849779","120 (SE)","60","6023 Sonoma Hwy Santa Rosa CA","Position","318"
"8881004443","8881004443","5/9/2021 5:27:00 PM","38.4542264168461","-122.624282067021","120 (SE)","62","6064 CA-12 Santa Rosa CA","Position","335"
"8881004443","8881004443","5/9/2021 5:27:13 PM","38.452829516679","-122.621232716242","119 (SE)","55","6205 Sonoma Hwy Bodega CA","Position","351"
"8881004443","8881004443","5/9/2021 5:27:22 PM","38.4518487999837","-122.619093916814","120 (SE)","53","6300 Montana Rd Santa Rosa CA","Position","361"
"8881004443","8881004443","5/9/2021 5:27:32 PM","38.4507762333378","-122.616783766945","120 (SE)","51","6367 Sonoma Hwy Bodega CA","Position","384"
"8881004443","8881004443","5/9/2021 5:27:42 PM","38.4497224668662","-122.614611716693","120 (SE)","48","6358 Sonoma Hwy Santa Rosa CA","Position","397"
"8881004443","8881004443","5/9/2021 5:27:52 PM","38.4486799498399","-122.612539166709","121 (SE)","46","6456 Sonoma Hwy Santa Rosa CA","Position","407"
"8881004443","8881004443","5/9/2021 5:28:02 PM","38.447595017155","-122.610131116708","123 (SE)","62","6564 Sonoma Hwy Santa Rosa CA","Position","410"
"8881004443","8881004443","5/9/2021 5:28:12 PM","38.4464354495207","-122.607517983516","120 (SE)","57","6686 Sonoma Hwy Santa Rosa CA","Position","420"
"8881004443","8881004443","5/9/2021 5:28:35 PM","38.4440503170093","-122.602421333392","120 (SE)","45","6772 Sonoma Hwy Santa Rosa CA","Position","427"
"8881004443","8881004443","5/9/2021 5:28:44 PM","38.4432295997938","-122.600626850128","120 (SE)","42","6793 Sonoma Hwy Bodega CA","Position","420"
"8881004443","8881004443","5/9/2021 5:28:54 PM","38.4423124670982","-122.598667433361","121 (SE)","45","6877 Sonoma Hwy Bodega CA","Position","423"
"8881004443","8881004443","5/9/2021 5:29:04 PM","38.4414116169016","-122.596614583333","112 (E)","48","6990 Sonoma Hwy Santa Rosa CA","Position","420"
"8881004443","8881004443","5/9/2021 5:29:14 PM","38.4408695831895","-122.594284600019","106 (E)","48","7051 Sonoma Hwy Bodega CA","Position","436"
"8881004443","8881004443","5/9/2021 5:29:24 PM","38.4403341333071","-122.59217933317","107 (E)","43","7131 Sonoma Hwy Bodega CA","Position","453"
"8881004443","8881004443","5/9/2021 5:29:34 PM","38.4397740498185","-122.589887332916","107 (E)","47","7224 Sonoma Hwy Santa Rosa CA","Position","469"
"8881004443","8881004443","5/9/2021 5:29:44 PM","38.4392101168633","-122.587599249681","107 (E)","48","7304 Sonoma Hwy Santa Rosa CA","Position","476"
